Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
GAMB,Gambling.com Group Ltd,N/A,13.3,0,N/A,N/A,0,562.809995,0,N/A,0.375026065,14.83,6.62
GATX,GATX Corp.,Industrials,108.25,0.020323326,0.057692308,0.045639553,2.154949419,3832.05,17.56209899,0.353270397,0.827729931,132.37,87.83
GBCI,"Glacier Bancorp, Inc.",Financial Services,29.74,0.043595172,0,0.026179155,1.296520424,3297.43056,11.98276974,0.522790494,1.320284292,57.11,26.18
GBIO,Generation Bio Co,N/A,3.24,0,N/A,N/A,0,213.60835,0,N/A,1.837917226,7.35,3.05
GBX,"Greenbrier Cos., Inc.",Industrials,40.39,0.027157782,0.111111111,0.037137289,1.096902828,1247.2432,21.54133333,0.634047878,0.825256202,48.21,23.91
GCBC,Greene County Bancorp Inc,Financial Services,24.15,0.007632203,-0.428571429,-0.0436475,0.184317701,411.197896,0,N/A,0.346595263,36.78,5.69
GCI,Gannett Co Inc.,Communication Services,2.46,0,N/A,N/A,0,366.719265,N/A,0,1.806802685,3.6,1.25
GCMG,GCM Grosvenor Inc,N/A,7.86,0.053786222,N/A,N/A,0.422759707,328.882624,29.61039199,7.129168759,0.826531846,8.81,6.38
GCO,Genesco Inc.,Consumer Cyclical,27.24,0,N/A,N/A,0,342.220369,39.02170689,0,1.335688501,53.25,17.31
GDEN,Golden Entertainment Inc,Consumer Cyclical,33.61,0,N/A,N/A,0,970.104823,19.80937726,0,1.153430444,43,29.97
GDOT,Green Dot Corp.,Financial Services,11.81,0,N/A,N/A,0,618.211952,13.08772869,0,1.473558797,21.37,11.79
GDYN,Grid Dynamics Holdings Inc,Technology,11.795,0,N/A,N/A,0,888.593369,N/A,0,1.39759193,15.2,8
GEF,Greif Inc,Consumer Cyclical,64.32,0.032338308,0.04,0.033975227,1.997260344,3010.308795,7.700969032,0.299439332,0.73636091,75.42,56.53
GEO,"Geo Group, Inc.",Real Estate,8.48,0,N/A,N/A,0,1069.351752,9.378468651,0,0.676047082,12.44,6.94
GERN,Geron Corp.,Healthcare,1.78,0,N/A,N/A,0,931.599802,N/A,0,1.22218387,3.84,1.73
GES,Guess Inc.,Consumer Cyclical,21.19,0.048667576,N/A,N/A,1.031265935,1135.514506,7.932063187,0.468757243,1.083428536,24.54,14.57
GEVO,Gevo Inc,Basic Materials,1.02,0,N/A,N/A,0,242.151186,0,N/A,2.553644994,2.49,0.97
GFF,Griffon Corp.,Industrials,39.65,0.010986352,0.25,0.115101503,0.435608846,2165.045468,N/A,N/A,1.269903364,43.77,24.18
GHC,Graham Holdings Co.,Consumer Defensive,588.08,0.011057454,0.044303797,0.044062412,6.502667484,2166.79605,10.14317904,0.145408486,0.716913673,677.8,541.88
GIC,Global Industrial Co,N/A,33.63,0.02291952,0.111111111,0.107566343,0.770783452,1278.869029,18.61526971,0.428213029,1.386827148,34.72,20.22
GIII,G-III Apparel Group Ltd.,Consumer Cyclical,23.4,0,N/A,N/A,0,1069.871447,N/A,0,1.40622246,25.99,11.6
GKOS,Glaukos Corporation,Healthcare,65.59,0,N/A,N/A,0,3190.924772,N/A,0,0.941360644,80.28,40.45
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,8.05,0,N/A,N/A,0,535.260367,N/A,0,1.204878497,9.67,4.75
GLNG,Golar Lng,Energy,24.09,0.020638651,N/A,N/A,0.49718511,1934.396936,2.455525812,0.068482798,0.77618492,27.52,19.14
GLRE,Greenlight Capital Re Ltd,Financial Services,11.12,0,N/A,N/A,0,392.224785,5.445448778,0,0.428744646,11.72,7.3
GLT,Glatfelter Corporation,Basic Materials,1.76,0,N/A,N/A,0,79.280802,N/A,0,1.657420303,4.87,1.64
GLUE,Monte Rosa Therapeutics Inc,N/A,4.83,0,N/A,N/A,0,239.854603,0,N/A,1.309987079,10.96,4.16
GMRE,Global Medical REIT Inc,Real Estate,8.94,0.093959732,0,0.009805798,0.811977264,586.15059,0,N/A,1.02675555,10.99,6.88
GMS,GMS Inc,Industrials,58.67,0,N/A,N/A,0,2381.594537,7.209285084,0,1.438178737,76.14,41.05
GNK,Genco Shipping & Trading Limited,Industrials,14.42,0.106220146,N/A,N/A,1.531694499,613.263695,0,N/A,1.111985702,18.92,11.91
GNL,Global Net Lease Inc,Real Estate,8.1,0.197530864,-0.115,0.148050471,1.465444493,845.88786,N/A,N/A,1.008457265,13.68,7.95
GNTY,"Guaranty Bancshares, Inc. (TX)",Financial Services,28.39,0.024103173,0.045454545,0.06232104,0.68428908,328.395704,0,N/A,0.779251903,36.42,21.75
GNW,Genworth Financial Inc,Financial Services,6.01,0,N/A,N/A,0,2783.154763,5.822499504,0,0.893271947,6.4,4.24
GOEV,Canoo Inc,N/A,0.334,0,N/A,N/A,0,211.833098,0,N/A,1.68665539,1.68,0.3247
GOGL,Golden Ocean Group Limited,Industrials,7.98,0.090144526,N/A,N/A,0.719353318,1599.875256,8.045921936,0.724570224,1.044388512,10.17,6.71
GOGO,Gogo Inc,Communication Services,11.28,0,N/A,N/A,0,1451.703085,9.179627965,0,0.918203697,17.94,11.01
GOLF,Acushnet Holdings Corp,Consumer Cyclical,51.89,0.014661319,0.083333333,0.084471771,0.760775851,3453.826991,15.72000688,0.242285303,0.798177488,61.77,41.58
GOOD,Gladstone Commercial Corp,Real Estate,11.91,0.100755668,0,-0.044258393,1.196112386,475.42332,N/A,N/A,0.91824847,18.1,10.18
GOSS,Gossamer Bio Inc,Healthcare,0.6461,0,N/A,N/A,0,145.580636,0,N/A,2.215748478,13.53,0.622
GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,244.68,0.007092565,N/A,N/A,1.735408857,3437.968095,5.181564574,0.037320621,1.126947355,277,147.05
GPMT,Granite Point Mortgage Trust Inc,Real Estate,4.41,0.17113335,N/A,N/A,0.754698075,227.458279,N/A,N/A,1.380226604,6.83,3.67
GPOR,Gulfport Energy Corp.,Energy,122.35,0,N/A,N/A,0,2285.331359,N/A,0,0.900727335,127.22,60.15
GPRE,Green Plains Inc,Basic Materials,25.87,0,N/A,N/A,0,1539.996293,N/A,0,1.334204051,37.49,25.78
GPRO,GoPro Inc.,Technology,2.75,0,N/A,N/A,0,347.786827,N/A,0,1.365760925,6.57,2.75
GRBK,Green Brick Partners Inc,Consumer Cyclical,40.22,0,N/A,N/A,0,1825.130429,6.870639542,0,1.546203889,59.3,19.52
GRC,Gorman-Rupp Co.,Industrials,31.47,0.022243406,0.029411765,-0.385670161,0.69361983,824.325117,38.08385849,0.837199554,1.067330396,33.56,22.63
GREE,Greenidge Generation Holdings Inc,N/A,3.73,0,N/A,N/A,0,16.352383,N/A,0,2.294812785,13.9,1.55
GRNA,GreenLight Biosciences Holdings PBC,N/A,0.2995,0,N/A,N/A,0,0,0,N/A,,,
GRPN,Groupon Inc,Communication Services,12.71,0,N/A,N/A,0,397.169935,N/A,0,2.308156826,16.25,2.89
GRWG,GrowGeneration Corp,Consumer Cyclical,2.56,0,N/A,N/A,0,156.753372,N/A,0,1.78765828,8.63,2.54
GSAT,Globalstar Inc.,Communication Services,1.28,0,N/A,N/A,0,2304,N/A,0,1.223009801,2.33,0.8538
GSBC,"Great Southern Bancorp, Inc.",Financial Services,47.14,0.033206704,0,0.045639553,1.565364034,563.476818,7.0865999,0.241196307,0.78793552,61.25,43.96
GSHD,Goosehead Insurance Inc,Financial Services,69.35,0,N/A,N/A,0,1657.378798,273.2693814,0,1.631608614,79.4,30.21
GT,Goodyear Tire & Rubber Co.,Consumer Cyclical,12,0,N/A,N/A,0,3401.727804,N/A,0,1.606948384,16.51,9.66
GTLS,Chart Industries Inc,Industrials,157.39,0,N/A,N/A,0,6726.713087,N/A,0,1.604780068,242.59,101.44
GTN,"Gray Television, Inc.",Communication Services,6.08,0.051825317,N/A,N/A,0.315097926,590.849928,2.748139199,0.135235161,1.450929028,15.22,5.98
GTY,Getty Realty Corp.,Real Estate,27.04,0.062296911,0.048780488,0.042029664,1.684508471,1365.552178,20.62861123,1.220658312,0.598918895,35.11,25.99
GVA,Granite Construction Inc.,Industrials,36.42,0.014206204,0,0,0.517389956,1599.572846,40.94434808,0.684378249,0.783751781,43.77,26.08
GWH,ESS Tech Inc,N/A,1.9,0,N/A,N/A,0,295.621289,N/A,0,2.306429139,4.38,0.75
GWRS,Global Water Resources Inc,Utilities,10.1002,0.029702382,0,0.002025949,0.266932501,244.127056,0,N/A,0.655530544,14.48,9.3
HA,"Hawaiian Holdings, Inc.",Industrials,4.91,0,N/A,N/A,0,253.514618,N/A,0,1.753993393,16.15,4.78
HAE,Haemonetics Corp.,Healthcare,89.36,0,N/A,N/A,0,4531.625214,33.18267514,0,0.720466842,95.26,72.26
HAFC,Hanmi Financial Corp.,Financial Services,15.6,0.061594627,0,0.008197818,0.960876182,475.445896,4.864842226,0.299338374,1.150189521,25.21,12.54
HAIN,Hain Celestial Group Inc,Consumer Defensive,10.3,0,N/A,N/A,0,921.67078,N/A,0,1.181844149,22.14,9.36
HALO,Halozyme Therapeutics Inc.,Healthcare,36.55,0,N/A,N/A,0,4821.708164,20.63160037,0,0.619126283,59.46,29.85
HASI,Hannon Armstrong Sustainable Infrastructure capital Inc,Real Estate,16.37,0.096518021,0.053333333,0.036612953,1.519639873,1755.943209,33.61750634,2.767006325,1.754827708,37.72,13.22
HAYN,Haynes International Inc.,Industrials,44.05,0.019724739,0,0,0.868874742,560.837464,12.41257694,0.244065939,1.334957878,59.71,39.11
HBCP,Home Bancorp Inc,Financial Services,32.57,0.029804344,0.086956522,0.045639553,0.970727494,266.929422,6.308747649,0.186320056,0.910207757,41.92,27.36
HBNC,Horizon Bancorp Inc (IN),Financial Services,10.08,0.060642271,0,0.098560543,0.611274094,444.625816,5.423787359,0.325145795,1.110408407,17.95,7.23
HBT,HBT Financial Inc,Financial Services,17.91,0.036521833,N/A,N/A,0.654106021,570.366087,10.1042745,0.349789316,0.677953451,22.65,16.05
HCAT,Health Catalyst Inc,Healthcare,8.35,0,N/A,N/A,0,475.645116,N/A,0,1.598278803,15.87,6.4
HCC,Warrior Met Coal Inc,Basic Materials,48.23,0.005518854,0.166666667,0.069610376,0.266174338,2508.833638,5.425361491,0.029873663,0.683782741,53,30.13
HCCI,Heritage-Crystal Clean Inc,Industrials,45.47,0,N/A,N/A,0,1108.122315,0,N/A,0.689417818,47.98,25.7
HCI,HCI Group Inc,Financial Services,59,0.026831926,0,0.012991368,1.583083638,506.891951,N/A,N/A,0.920572751,69.52,26.78
HCKT,Hackett Group Inc (The),Technology,22.6,0.019322263,N/A,N/A,0.436683142,615.096493,16.64087042,0.349346513,0.648112587,24.7,16.94
HCSG,"Healthcare Services Group, Inc.",Healthcare,10.05,0.021393035,N/A,N/A,0.215000004,745.65975,19.74577629,0.423895906,1.073943015,15.97,9.69
HDSN,"Hudson Technologies, Inc.",Basic Materials,13.45,0,N/A,N/A,0,610.563893,0,N/A,1.25789307,14.14,7.21
HEAR,Turtle Beach Corp,Technology,8.66,0,N/A,N/A,0,149.898278,N/A,0,1.756353223,13.26,6.17
HEES,H&E Equipment Services Inc,Industrials,43.41,0.02489443,0,0,1.080667221,1579.181482,10.09590637,0.248429246,1.294534407,54.98,27.85
HELE,Helen of Troy Ltd,Consumer Defensive,112.06,0,N/A,N/A,0,2660.612229,19.28427047,0,1.493816778,143.68,81.14
HFFG,HF Foods Group Inc.,Consumer Defensive,3.88,0,N/A,N/A,0,210.086185,0,N/A,1.449354391,6.55,3.42
HFWA,Heritage Financial Corp.,Financial Services,16.07,0.052411423,0.047619048,0.040950397,0.842251562,563.218146,6.967331123,0.36940858,0.946151117,32.41,14.5
HGV,Hilton Grand Vacations Inc,Consumer Cyclical,36.9,0,N/A,N/A,0,4060.726108,10.65807377,0,1.184853638,51.81,35.86
HI,Hillenbrand Inc,Industrials,39.77,0.022127232,0.011494253,0.00934742,0.873708502,2780.531044,4.570986427,0.100426265,1.183199433,53.4,37.56
HIBB,Hibbett Inc,Consumer Cyclical,47.12,0.021042382,N/A,N/A,0.991517053,584.025589,5.272226233,0.117062226,1.254988742,74.16,34.43
HIFS,Hingham Institution For Savings,Financial Services,176.53,0.014275194,0.032786885,0.095105882,2.479774608,371.77218,0,N/A,1.126752517,307.37,169
HIMS,Hims & Hers Health Inc,N/A,6.25,0,N/A,N/A,0,1266.531831,N/A,0,1.535003014,12.34,4.01
HIPO,Hippo Holdings Inc,N/A,7.98,0,N/A,N/A,0,188.849597,N/A,0,1.416770515,20.39,6.65
HL,Hecla Mining Co.,Basic Materials,4.14,0.005424823,0.666666667,0.201124434,0.022458767,2555.785725,N/A,N/A,1.282301601,6.98,3.55
HLF,Herbalife Ltd,Consumer Defensive,13.67,0,N/A,N/A,0,1353.315605,5.993426065,0,1.601473412,22.73,11.14
HLGN,Heliogen Inc,N/A,2.57,0,N/A,N/A,0,527.099287,N/A,0,2.278370454,77,2.45
HLI,Houlihan Lokey Inc,Financial Services,107.51,0.020463213,0.037735849,0.152921625,2.142121523,5529.385514,22.58449916,0.590116122,0.846958753,110.94,77.06
HLIO,Helios Technologies Inc,Industrials,53.46,0.006718666,0,0,0.359179886,1766.045166,25.7493536,0.171038041,1.069323753,72.29,47.95
HLIT,"Harmonic, Inc.",Technology,9.66,0,N/A,N/A,0,1081.098697,50.23926284,0,0.886781062,18.43,8.8
HLLY,Holley Inc,N/A,4.53,0,N/A,N/A,0,536.096526,15.96523202,0,1.524077389,8.06,1.88
HLMN,Hillman Solutions Corp,N/A,7.43,0,N/A,N/A,0,1447.322422,N/A,0,1.358336159,10.28,6.6
HLNE,Hamilton Lane Inc,Financial Services,85.86,0.019407556,0.1125,0.159311691,1.666332748,3313.213504,30.10315553,0.812845243,1.225353392,93.42,54.13
HLTH,Cue Health Inc,N/A,0.41,0,N/A,N/A,0,62.939618,0,N/A,1.652436004,4.38,0.31
HLVX,HilleVax Inc,N/A,11.81,0,N/A,N/A,0,571.803955,0,N/A,1.175051492,23.1,11.21
HLX,Helix Energy Solutions Group Inc,Energy,10.74,0,N/A,N/A,0,1619.782936,N/A,0,0.710252728,11.88,4.31
HMN,Horace Mann Educators Corp.,Financial Services,30.83,0.04281544,0.03125,0.029754779,1.288959382,1259.168017,N/A,N/A,0.467062246,38.54,27.49
HMPT,Home Point Capital Inc,N/A,2.32,0,N/A,N/A,0,0,0,N/A,,,
HMST,HomeStreet Inc,Financial Services,6.17,0.139309255,N/A,N/A,0.859538101,115.959165,46.68243362,6.496886626,1.512174993,30.11,4.53
HNI,HNI Corp.,Industrials,35.49,0.036066498,0,0.016402191,1.259769039,1652.016273,24.21530112,0.777635209,0.886566388,36.72,24.07
HNST,Honest Company Inc (The ),N/A,1.15,0,N/A,N/A,0,107.446241,N/A,0,1.222717019,3.75,1.06
HOMB,Home Bancshares Inc,Financial Services,20.97,0.034334764,0.090909091,0.084471771,0.696795033,4248.132063,9.819432679,0.328676903,1.031904228,25.46,19.45
HONE,HarborOne Bancorp Inc.,Financial Services,9.41,0.03087398,N/A,N/A,0.290524148,437.992948,11.49255984,0.344304513,0.935268994,15.02,7.33
HOPE,Hope Bancorp Inc,Financial Services,8.95,0.06073516,N/A,N/A,0.543579685,1074.163087,5.882795091,0.357618214,1.139655285,13.18,7.32
HOUS,Anywhere Real Estate Inc,N/A,4.95,0,N/A,N/A,0,546.900408,N/A,0,2.297793693,9.85,4.33
HOV,"Hovnanian Enterprises, Inc.",Consumer Cyclical,79.88,0,N/A,N/A,0,427.01196,3.031355978,0,2.313412248,127.99,33.2
HP,"Helmerich & Payne, Inc.",Energy,43.24,0.023126735,0.063829787,-0.188410664,1.920777309,4299.202984,10.79068462,0.505467713,0.948268579,53.39,29.98
HPK,HighPeak Energy Inc,N/A,17.39,0.00572688,N/A,N/A,0.099590438,2229.761851,9.414355474,0.049547482,1.25531495,29.94,10.4
HQY,Healthequity Inc,Healthcare,74.5,0,N/A,N/A,0,6377.2,497.2475634,0,0.305689068,79.2,48.86
HRI,Herc Holdings Inc,Industrials,107.77,0.022765344,N/A,N/A,2.453421131,3071.445,8.975584454,0.211684308,1.613234081,159.97,92.92
HRMY,Harmony Biosciences Holdings Inc,N/A,21.11,0,N/A,N/A,0,1266.603061,6.325519564,0,0.732717686,62.09,18.61
HRT,HireRight Holdings Corp,N/A,10.11,0,N/A,N/A,0,704.618027,6.830010441,0,0.935854933,16.89,6.88
HRTX,Heron Therapeutics Inc,Healthcare,0.7227,0,N/A,N/A,0,101.726729,0,N/A,1.596208472,4.32,0.7192
HSII,"Heidrick & Struggles International, Inc.",Industrials,25.48,0.023195415,0,0.029033661,0.591019177,509.798005,8.297763682,0.198996356,1.034234267,34.21,22.06
HSTM,Healthstream Inc,Healthcare,22.38,0.003343788,N/A,N/A,0.074833972,686.765392,53.35757842,0.178516154,0.515969081,27.57,20.42
HT,Hersha Hospitality Trust,Real Estate,9.88,0.025000065,N/A,N/A,0.247000643,396.23657,3.081610581,0.079677627,1.205964146,10.04,5.56
HTBI,HomeTrust Bancshares Inc,Financial Services,20.45,0.019428339,0.111111111,0.107566343,0.397309539,355.406828,0,N/A,0.764547236,30.5,17.85
HTBK,Heritage Commerce Corp.,Financial Services,8.38,0.060709532,0,0.033975227,0.508745877,511.943879,6.900629197,0.420451138,1.171538928,14.25,6.48
HTH,Hilltop Holdings Inc,Financial Services,27.75,0.022505342,0.066666667,0.148698355,0.624523241,1806.297672,17.78604795,0.397785504,1.261468629,34.51,24.17
HTLD,"Heartland Express, Inc.",Industrials,14.8,0.005386304,0,0,0.079717304,1169.606334,19.40096099,0.104492469,0.89175504,18.05,13.33
HTLF,"Heartland Financial USA, Inc.",Financial Services,28.98,0.039829566,0.071428571,0.430969081,1.15426083,1236.00694,5.847875379,0.233184006,0.980922963,49.51,25.62
HUBG,"Hub Group, Inc.",Industrials,77.42,0,N/A,N/A,0,2432.17632,8.848009777,0,1.046496456,104.67,67.9
HUMA,Humacyte Inc,N/A,2.58,0,N/A,N/A,0,266.861028,N/A,0,1.150074641,5.6,1.96
HURN,Huron Consulting Group Inc,Industrials,103.49,0,N/A,N/A,0,1968.813734,26.98631687,0,0.489315209,107.44,66.51
HVT,"Haverty Furniture Cos., Inc.",Consumer Cyclical,27.52,0.041769894,0.071428571,0.084471771,1.149507475,452.474379,6.245074455,0.266089693,0.890522789,38.16,23.79
HWC,Hancock Whitney Corp.,Financial Services,34.85,0.03291236,0.111111111,0.021295688,1.146995741,3001.473675,5.805592054,0.191165957,1.269433822,54.68,30.09
HWKN,Hawkins Inc,Basic Materials,58.5,0.010940171,0.142857143,-0.065912645,0.596428177,1234.402592,19.35528399,0.196193479,0.825742162,63.21,36.15
HY,Hyster-Yale Materials Handling Inc,Industrials,41.5,0.030858051,0.007751938,0.009495375,1.280609126,555.904411,0,N/A,1.13937083,59.22,23.63
HYFM,Hydrofarm Holdings Group Inc,N/A,1.1,0,N/A,N/A,0,50.100918,N/A,0,2.279388627,3.25,0.6715
HYLN,Hyliion Holdings Corporation,N/A,0.7314,0,N/A,N/A,0,132.544584,N/A,0,2.230332446,3.88,0.5181
HYMC,Hycroft Mining Holding Corporation,N/A,0.2928,0,N/A,N/A,0,59.132137,N/A,0,1.618535739,0.8797,0.2601
HYZN,Hyzon Motors Inc,N/A,1.21,0,N/A,N/A,0,296.272136,N/A,0,2.128045736,2.35,0.45
HZO,"Marinemax, Inc.",Consumer Cyclical,29.45,0,N/A,N/A,0,645.264196,4.869881703,0,1.072190843,42.88,25.6
IAS,Integral Ad Science Holding Corp,N/A,11.67,0,N/A,N/A,0,1828.107391,79.22115577,0,1.489399594,20.88,6.63
IBCP,"Independent Bank Corporation (Ionia, MI)",Financial Services,17.68,0.049808189,N/A,N/A,0.880608785,370.293757,0,N/A,1.018446805,23.5,14.57
IBEX,IBEX Ltd,N/A,16.03,0,N/A,N/A,0,293.410764,0,N/A,0.602037525,31.4,11.45
IBOC,International Bancshares Corp.,Financial Services,42.34,0.029759093,N/A,N/A,1.243205456,2627.151019,6.720843955,0.197962652,0.871021664,51.57,38.05
IBP,Installed Building Products Inc,Industrials,117.52,0.018679025,N/A,N/A,2.19515906,3338.809951,13.87857304,0.25916872,1.5456547,157.78,73.82
IBRX,ImmunityBio Inc,N/A,1.31,0,N/A,N/A,0,874.542697,N/A,0,2.731455696,7.1,1.21
IBTX,Independent Bank Group Inc,Financial Services,37.79,0.039199159,0,0.221043433,1.481336213,1560.19828,17.70477946,0.688993588,1.218528637,65.82,28.32
ICFI,"ICF International, Inc",Industrials,132,0.004229516,0,0,0.558296142,2481.6,38.35904412,0.164204748,0.720768261,136.53,93.99
ICHR,Ichor Holdings Ltd,Technology,29.33,0,N/A,N/A,0,859.369,38.08078167,0,1.949637765,39.73,21.26
ICPT,Intercept Pharmaceuticals Inc,Healthcare,18.2,0,N/A,N/A,0,760.445631,3.644931153,0,,21.86,8.82
ICVX,Icosavax Inc,N/A,6.47,0,N/A,N/A,0,323.801191,0,N/A,0.494162599,16.45,2.28
IDCC,Interdigital Inc,Communication Services,80.1,0.017888963,0.142857143,0.027066087,1.432905944,2115.20839,11.64300712,0.230741698,0.898370738,97.72,42.7
IDT,IDT Corp.,Communication Services,28.6,0,N/A,N/A,0,684.169515,13.74855846,0,0.456405652,35.18,21.64
IDYA,Ideaya Biosciences Inc,Healthcare,24.99,0,N/A,N/A,0,1438.405258,N/A,0,0.612736796,30.25,13.29
IE,Ivanhoe Electric Inc,N/A,10.05,0,N/A,N/A,0,933.5445,0,N/A,1.201451317,16.75,7.88
IESC,IES Holdings Inc,Industrials,63.02,0,N/A,N/A,0,1272.473309,17.2527057,0,0.806865857,76.8,27.68
IGMS,IGM Biosciences Inc,Healthcare,4.41,0,N/A,N/A,0,144.936048,N/A,0,2.067771854,28.2,4.35
IGT,International Game Technology PLC,Consumer Cyclical,30.58,0.025880248,N/A,N/A,0.791417972,6087.833037,22.54752977,0.595051107,1.302974679,33.78,17.36
IHRT,iHeartMedia Inc,Communication Services,2.63,0,N/A,N/A,0,323.934999,0,N/A,2.089053214,9.21,2.21
III,Information Services Group Inc.,Technology,4.21,0.039618485,N/A,N/A,0.166793822,204.4279,0,N/A,1.179707041,5.77,4.01
IIIN,"Insteel Industries, Inc.",Industrials,32.23,0.003717859,0,0,0.119826581,626.312666,12.25780733,0.045910567,1.096712212,35.77,22.32
IIIV,i3 Verticals Inc,Technology,19.65,0,N/A,N/A,0,456.798323,N/A,0,1.330603596,30.84,18.59
IIPR,Innovative Industrial Properties Inc,Real Estate,75.48,0.095389507,0,0.387525241,6.949435999,2116.457841,13.28623792,1.229988672,1.343314922,114.61,60.4
ILPT,Industrial Logistics Properties Trust,Real Estate,2.51,0.015936255,0,-0.503067716,0.039620168,164.899324,N/A,N/A,1.94873993,5.33,1.64
IMAX,Imax Corp,Communication Services,17.74,0,N/A,N/A,0,968.960272,217.012379,0,1.00714936,21.82,12.13
IMGN,"Immunogen, Inc.",Healthcare,14.43,0,N/A,N/A,0,3592.253637,N/A,0,0.587917649,20.69,3.61
IMKTA,"Ingles Markets, Inc.",Consumer Defensive,77.05,0.008514564,0,0,0.656047167,1116.837824,4.891193051,0.054579631,0.469487338,101.61,73.07
IMVT,Immunovant Inc,Healthcare,37.41,0,N/A,N/A,0,4888.427062,0,N/A,0.264677341,44.19,8.88
IMXI,International Money Express Inc.,Technology,16.25,0,N/A,N/A,0,575.547261,10.11915645,0,0.748529997,28.24,15.88
INBK,First Internet Bancorp,Financial Services,17.18,0.013826737,0,0,0.237543337,149.765052,0,N/A,1.455338564,32.32,9.53
INBX,Inhibrx Inc,N/A,17.7,0,N/A,N/A,0,772.926308,N/A,0,1.478250898,34.72,15.01
INDB,Independent Bank Corp.,Financial Services,47.28,0.045117185,0.078431373,0.076752326,2.133140524,2086.722705,7.64840764,0.353168961,0.923461442,86.17,41.31
INDI,Indie Semiconductor Inc,N/A,4.87,0,N/A,N/A,0,713.593065,N/A,0,1.718584835,11.12,4.82
INDT,INDUS Realty Trust Inc,N/A,66.99,0,N/A,N/A,0.700000018,0,0,112.9032287,,,
INFN,Infinera Corp.,Technology,3.43,0,N/A,N/A,0,778.348531,N/A,0,1.457689794,7.8,3.42
INGN,Inogen Inc,Healthcare,4.61,0,N/A,N/A,0,106.926521,N/A,0,1.402075091,26.11,4.41
INN,Summit Hotel Properties Inc,Real Estate,5.76,0.03431236,N/A,N/A,0.197639194,619.642011,N/A,N/A,1.368459223,8.59,5.4
INNV,InnovAge Holding Corp,N/A,5.84,0,N/A,N/A,0,793.527701,0,N/A,1.255490554,8.15,4.82
INO,Inovio Pharmaceuticals Inc,Healthcare,0.5128,0,N/A,N/A,0,137.468793,N/A,0,1.763740945,2.61,0.345
INSE,Inspired Entertainment Inc,Communication Services,11.06,0,N/A,N/A,0,291.282641,0,N/A,0.933889995,16.44,9.05
INSG,Inseego Corp,Technology,0.395,0,N/A,N/A,0,46.164843,N/A,0,2.017411531,2.36,0.3802
INSM,Insmed Inc,Healthcare,24.76,0,N/A,N/A,0,3560.488,N/A,0,0.752634662,27.59,16.04
INSP,Inspire Medical Systems Inc,Healthcare,150.47,0,N/A,N/A,0,4414.147444,N/A,0,1.110473101,330,144.13
INST,Instructure Holdings Inc,N/A,25.87,0,N/A,N/A,0,3725.040211,N/A,0,0.62256992,31.47,21
INSW,International Seaways Inc,Industrials,45.89,0.112051832,-0.936170213,0.148698355,5.142058571,2243.5621,3.408368692,0.388666559,0.390878739,52.79,32.75
INTA,Intapp Inc,N/A,34.34,0,N/A,N/A,0,2377.72423,N/A,0,0.816397,50.46,19.58
INVA,Innoviva Inc,Healthcare,13.31,0,N/A,N/A,0,866.454646,3.713048185,0,,13.9,10.64
INVE,Identiv Inc,Technology,7.29,0,N/A,N/A,0,168.616359,N/A,0,1.745554826,12.62,5.07
IONQ,IonQ Inc,N/A,14.29,0,N/A,N/A,0,2895.087666,N/A,0,2.698190739,21.6,3.04
IOSP,Innospec Inc,Basic Materials,98.74,0.013478948,N/A,N/A,1.330911333,2455.267458,19.43996404,0.263546799,0.876794587,114.38,88.46
IOVA,Iovance Biotherapeutics Inc,Healthcare,3.63,0,N/A,N/A,0,899.42925,0,N/A,1.091453799,10.14,3.56
IPAR,"Inter Parfums, Inc.",Consumer Defensive,122.51,0.020406497,N/A,N/A,2.345975421,3917.339332,26.640774,0.512221708,0.950302556,158.19,71.39
